,ns1:Name,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:LatitudeDegrees2,ns1:LongitudeDegrees3,ns1:Intensity,ns1:Time,ns1:LatitudeDegrees4,ns1:LongitudeDegrees5,ns1:AltitudeMeters,ns2:Speed,lon,lat,dlon,dlat,d_r,a_r
46,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:50Z,-34.197153,-70.640679,642.749,4.681903336,-1.2329124343944156,-0.5968529146582564,1.0995574286631893e-06,-1.1519173062080057e-06,9.350447870607676,-7.3659999999999854
47,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:52Z,-34.197214,-70.64061,643.164,4.648619101,-1.2329112301172316,-0.5968539793091002,1.2042771839748667e-06,-1.0646508438183488e-06,9.288629509675507,-6.951000000000022
48,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:54Z,-34.197279,-70.640546,643.424,4.663026935,-1.2329101131065103,-0.596855113773114,1.117010721252143e-06,-1.1344640137300743e-06,9.321227430060285,-6.691000000000031
49,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:56Z,-34.197346,-70.640489,643.604,4.55590432,-1.2329091182688368,-0.5968562831437129,9.948376735735565e-07,-1.1693705989079817e-06,9.109613421649712,-6.510999999999967
50,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:57Z,-34.197384,-70.640457,643.714,5.150296858,-1.232908559763476,-0.5968569463688286,5.585053608481161e-07,-6.632251157157043e-07,5.149325948799523,-6.400999999999954
51,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:26:59Z,-34.197456,-70.640403,643.708,4.710666366,-1.23290761728568,-0.59685820300589,9.424777958066954e-07,-1.2566370614086608e-06,9.421332731556701,-6.407000000000039
52,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:27:01Z,-34.197523,-70.640341,644.014,4.693285809,-1.2329065351815438,-0.5968593723764888,1.0821041362962802e-06,-1.1693705987969594e-06,9.381776310836548,-6.100999999999999
53,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:27:03Z,-34.197574,-70.640256,644.869,4.845407204,-1.2329050516516793,-0.5968602624944074,1.483529864509947e-06,-8.901179185949459e-07,9.657736995859615,-5.245999999999981
54,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:27:05Z,-34.1976,-70.640184,645.387,3.621354894,-1.2329037950146182,-0.5968607162800129,1.256637061075594e-06,-4.5378560553643865e-07,7.225430442015295,-4.7280000000000655
55,Guindal-sausal-los mineros,0,12967,-34.194542,-70.640763,-34.19444,-70.640756,Active,2018-08-12T15:27:06Z,-34.197606,-70.640117,645.522,6.201213837,-1.2329026256440192,-0.596860820999768,1.169370599019004e-06,-1.0471975508963283e-07,6.197987824057219,-4.592999999999961
