,ns1:Name,ns1:TotalTimeSeconds,ns1:DistanceMeters,ns1:LatitudeDegrees,ns1:LongitudeDegrees,ns1:LatitudeDegrees2,ns1:LongitudeDegrees3,ns1:Intensity,ns1:Time,ns1:LatitudeDegrees4,ns1:LongitudeDegrees5,ns1:AltitudeMeters,ns2:Speed,lon,lat,dlon,dlat,d_r,a_r
590,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:43:35Z,-34.19642,-70.611151,811.073,1.4136903448946019,-1.2323970735728866,-0.5968401213948393,1.5882496193775353e-06,-1.151917306319028e-06,11.131275984494266,214.04700000000003
591,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:43:42Z,-34.196504,-70.611082,810.094,1.6194878688100787,-1.2323958692957027,-0.5968415874714109,1.2042771839748667e-06,-1.4660765715879265e-06,11.292223293061344,213.0680000000001
592,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:43:49Z,-34.196594,-70.611045,805.024,1.6704564873254886,-1.2323952235238795,-0.5968431582677377,6.457718231267506e-07,-1.5707963267885816e-06,10.570279983346195,207.99800000000005
593,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:44:00Z,-34.19668,-70.610997,815.089,1.320327852110863,-1.2323943857658384,-0.5968446592508945,8.377580411611518e-07,-1.5009831567658338e-06,10.532575282795856,218.0630000000001
594,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:44:09Z,-34.196768,-70.610942,813.098,1.2439311681209897,-1.2323934258347498,-0.5968461951406362,9.599310886176937e-07,-1.5358897417216966e-06,11.015286870115682,216.072
595,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:44:16Z,-34.196853,-70.610903,814.015,1.4512322802219362,-1.2323927451563415,-0.5968476786705004,6.80678408304658e-07,-1.4835298641768802e-06,10.109286890178014,216.98900000000003
596,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:44:24Z,-34.196897,-70.610796,819.026,1.5092406049478078,-1.2323908776540418,-0.5968484466153713,1.867502299690571e-06,-7.679448709163594e-07,10.989980028990724,222.0
597,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:44:32Z,-34.196968,-70.61071,813.007,1.5855209792361304,-1.232389376670885,-0.5968496857991402,1.5009831566548115e-06,-1.2391837689307295e-06,11.175335057318895,215.981
598,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:44:40Z,-34.197043,-70.610639,820.056,1.5870021585737273,-1.2323881374871164,-0.5968509947960793,1.2391837687086849e-06,-1.3089969390644995e-06,10.5919240217836,223.0300000000001
599,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:44:48Z,-34.197134,-70.610603,822.053,1.354109125380545,-1.2323875091685856,-0.5968525830456985,6.283185307598416e-07,-1.588249619266513e-06,10.646649120518795,225.02700000000004
600,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:44:56Z,-34.19724,-70.610595,826.042,1.5585788393751898,-1.2323873695422456,-0.5968544330947056,1.3962634004549557e-07,-1.8500490071016173e-06,11.809604222788474,229.01600000000008
601,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:45:02Z,-34.197335,-70.610625,823.05,1.8870948152576419,-1.232387893141021,-0.596856091157495,-5.235987754481641e-07,-1.658062789400283e-06,10.917901185599206,226.024
602,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:45:06Z,-34.197432,-70.610679,823.041,2.9685934041703415,-1.2323888356188173,-0.5968577841268695,-9.424777962507846e-07,-1.6929693744671681e-06,11.874373617366569,226.0150000000001
603,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:45:10Z,-34.197522,-70.61071,823.041,2.601436023360551,-1.232389376670885,-0.5968593549231963,-5.410520678150732e-07,-1.5707963267885816e-06,10.405744093132004,226.0150000000001
604,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:45:15Z,-34.197628,-70.61072,822.036,2.3729412211335137,-1.2323895512038106,-0.5968612049722034,-1.7453292544544752e-07,-1.8500490071016173e-06,11.82248920353117,225.01
605,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:45:19Z,-34.19773,-70.61071,819.064,2.9419821287343,-1.232389376670885,-0.5968629852080405,1.7453292544544752e-07,-1.7802358370788696e-06,11.379109874912716,222.038
606,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:45:24Z,-34.197831,-70.610698,818.006,2.2658009976502917,-1.232389167231375,-0.596864747990585,2.0943951017926565e-07,-1.7627825444899159e-06,11.28478418127869,220.98000000000002
607,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:45:31Z,-34.197905,-70.610628,822.016,1.5981690233250192,-1.2323879455008988,-0.5968660395342315,1.2217304761197312e-06,-1.2915436464755459e-06,10.447634522755116,224.99
608,20140802 - EnduBaik Leo Larga,0,29251,-34.195564,-70.667286,-34.190669,-70.679,Active,2014-08-02T16:45:39Z,-34.197993,-70.610574,826.007,1.4599541888257022,-1.2323870030231026,-0.5968675754239732,9.424777962507846e-07,-1.5358897417216966e-06,10.97332396978655,228.981
