ns1:Name;ns1:TotalTimeSeconds;ns1:DistanceMeters;ns1:LatitudeDegrees;ns1:LongitudeDegrees;ns1:LatitudeDegrees2;ns1:LongitudeDegrees3;ns1:Intensity;ns1:Time;ns1:LatitudeDegrees4;ns1:LongitudeDegrees5;ns1:AltitudeMeters;ns2:Speed
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:14:42Z;-34,20247;-70,607061;897,043;1.4101399699303485
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:14:49Z;-34,202378;-70,607024;892,044;1.6977164413406414
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:14:55Z;-34,202308;-70,606954;886,064;1.9580802954510783
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:15:02Z;-34,202215;-70,606928;891,069;1.6760997345001027
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:15:10Z;-34,202121;-70,606908;893,089;1.3499656707145338
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:15:18Z;-34,20202;-70,606935;896,006;1.4858388475569644
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:15:26Z;-34,20192;-70,606954;898,026;1.429031018355793
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:15:34Z;-34,201822;-70,606949;900,007;1.3860819852841184
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:15:42Z;-34,201731;-70,606945;900,025;1.2656778502670771
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:15:50Z;-34,201635;-70,60692;900,022;1.3649376713280013
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:15:58Z;-34,201548;-70,60687;902,051;1.3620387697730931
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:16:08Z;-34,201504;-70,606846;904,019;0.572790673976586
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:16:15Z;-34,201418;-70,606792;904,09;1.539341256495599
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:16:22Z;-34,201317;-70,606756;906,09;1.6968728939421414
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:16:28Z;-34,201211;-70,606742;906,085;1.9761291898248692
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:16:35Z;-34,201125;-70,606781;908,085;1.4867486024595695
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:16:42Z;-34,201024;-70,606769;908,089;1.6121114235303413
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:16:48Z;-34,200936;-70,606739;907,017;1.7026222929763197
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:16:55Z;-34,20084;-70,606719;906,007;1.554011327869023
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:17:02Z;-34,200742;-70,606693;905,045;1.6001551124904816
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:17:08Z;-34,200647;-70,606706;905,062;1.7718264647030892
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:17:14Z;-34,200553;-70,606696;904,071;1.756708112726016
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:17:20Z;-34,200455;-70,606696;906,089;1.8465196217042796
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:17:27Z;-34,200339;-70,606686;907,08;1.8528520009939615
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:17:33Z;-34,200243;-70,606683;908,02;1.787499944353234
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:17:39Z;-34,200143;-70,606674;906,095;1.8880340207305204
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:17:45Z;-34,200041;-70,606673;907,083;1.8977088304253675
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:17:51Z;-34,199942;-70,606662;910,025;1.9090866952018637
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:17:57Z;-34,19984;-70,606666;912,017;1.9204573148920316
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:18:03Z;-34,199747;-70,606663;911,007;1.7321715176660704
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:18:09Z;-34,19965;-70,60666;913,085;1.8288728395705611
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:18:15Z;-34,199547;-70,606645;913,012;1.9226431595772568
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:18:21Z;-34,199447;-70,606617;913,081;1.9022956619106992
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:18:27Z;-34,199352;-70,606599;914,099;1.7898504827568054
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:18:33Z;-34,199258;-70,606595;916,03;1.7747174098599323
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:18:39Z;-34,19917;-70,60655;918,05;1.8018271332534928
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:18:46Z;-34,199073;-70,606502;918,045;1.664903950411853
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:18:53Z;-34,19898;-70,606463;920,046;1.5895307037388822
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:19:00Z;-34,19889;-70,606405;922,088;1.645055786567114
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:19:07Z;-34,198806;-70,606344;922,016;1.556523531725076
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:19:14Z;-34,198717;-70,606283;926,007;1.7226622961865918
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:19:21Z;-34,19864;-70,606203;928,091;1.6378223476815919
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:19:28Z;-34,19857;-70,606112;928,018;1.6327503118168714
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:19:35Z;-34,198503;-70,60603;929,017;1.5211212797856195
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:19:42Z;-34,198443;-70,60594;931,045;1.545391262034503
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:19:48Z;-34,198386;-70,605852;933,056;1.7454110341736024
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:19:55Z;-34,198343;-70,605742;933,096;1.5985126342024303
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:20:02Z;-34,198316;-70,605638;933,091;1.432127683116334
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:20:09Z;-34,198285;-70,605525;934,055;1.5706890394269775
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:20:15Z;-34,198249;-70,605424;935,007;1.6940036151826003
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:20:21Z;-34,198228;-70,605317;936,017;1.6938769052996554
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:20:27Z;-34,198202;-70,605212;937,007;1.6882866365258293
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:20:32Z;-34,198206;-70,60509;936,092;2.2546969410323743
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:20:39Z;-34,198223;-70,604973;935,019;1.567261968385498
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:20:46Z;-34,198229;-70,604838;934,018;1.7819841548475037
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:20:52Z;-34,198261;-70,604719;931,016;1.9821369086333627
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:20:58Z;-34,198288;-70,604606;930,027;1.8105990810395696
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:21:05Z;-34,198301;-70,604485;932,057;1.6283681553683853
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:21:11Z;-34,198314;-70,604377;930,052;1.7057677147822694
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:21:17Z;-34,198336;-70,60426;928,038;1.8691198990060058
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:21:23Z;-34,19836;-70,604141;927,07;1.8848791428046177
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:21:29Z;-34,198376;-70,60402;927,017;1.8782604156263165
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:21:36Z;-34,198403;-70,603899;926,007;1.6527731495393436
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:21:43Z;-34,198441;-70,60379;928,08;1.5801500910986408
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:21:49Z;-34,1985;-70,603703;932,027;1.8488794291133275
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:21:56Z;-34,198564;-70,603623;933,026;1.4692566828327043
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:22:04Z;-34,19862;-70,603532;931,044;1.327692907335174
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:22:11Z;-34,1987;-70,603463;934,065;1.6187751657335494
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:22:17Z;-34,198788;-70,603412;936,025;1.8389991033422481
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:22:23Z;-34,198869;-70,603356;934,06;1.7610535543360442
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:22:30Z;-34,198957;-70,603318;932,038;1.5116070508436774
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:22:36Z;-34,199034;-70,603259;930,07;1.7220051437678776
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:22:41Z;-34,199119;-70,603206;927,017;2.2098966495797865
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:22:46Z;-34,199202;-70,603148;928,007;2.1413162755474193
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:22:51Z;-34,199287;-70,603087;930,09;2.2343212159685066
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:22:56Z;-34,199379;-70,603022;930,057;2.3697002126625057
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:23:00Z;-34,199479;-70,602966;931,016;3.0737562168137185
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:23:04Z;-34,199565;-70,602892;933,014;2.9766041816919495
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:23:10Z;-34,19964;-70,602802;933,085;1.958311127837514
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:23:15Z;-34,19972;-70,602735;936,035;2.245882116981373
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:23:21Z;-34,199811;-70,602676;937,07;1.9208735359599656
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:23:27Z;-34,199894;-70,602608;937,092;1.8580716081957203
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:23:33Z;-34,19998;-70,602545;938,073;1.870948509450815
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:23:39Z;-34,200067;-70,602485;938,02;1.8561767123516795
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:23:46Z;-34,200146;-70,602402;939,007;1.66863260172719
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:23:51Z;-34,200222;-70,602329;939,056;2.1585970662699365
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:23:57Z;-34,200301;-70,60227;938,083;1.7289017289511477
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:24:03Z;-34,200405;-70,602237;938,052;1.992646453053255
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:24:10Z;-34,200494;-70,60218;938,06;1.599855411309069
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:24:16Z;-34,200568;-70,602095;941,021;1.9565769179084087
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:24:22Z;-34,20065;-70,602027;942,011;1.8502752824432178
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:24:28Z;-34,200735;-70,601956;943,066;1.9218626966449184
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:24:34Z;-34,20083;-70,601901;943,062;1.9520129559623243
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:24:40Z;-34,200915;-70,601836;940,083;1.9297833078257376
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:24:46Z;-34,201014;-70,601784;942,011;2.027946536134885
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:24:58Z;-34,201062;-70,601814;942,007;0.5006894554711842
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:25:08Z;-34,201117;-70,601838;941,013;0.6578274965555118
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:25:35Z;-34,201113;-70,601783;944,02;0.21843211996810763
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:26:15Z;-34,201099;-70,601766;940,019;0.11420292021061078
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:26:56Z;-34,201091;-70,6018;941,017;0.0829571781652449
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:27:36Z;-34,201087;-70,601804;941,068;0.014429848378389527
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:28:17Z;-34,201129;-70,601799;942,068;0.11702765701236145
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:28:57Z;-34,201114;-70,601781;943,053;0.0638468676495649
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:29:04Z;-34,201138;-70,601675;944,031;1.4509176179957326
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:29:09Z;-34,20121;-70,601607;944,061;2.0317982784331403
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:29:14Z;-34,201263;-70,601511;944,007;2.1229942744937156
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:29:19Z;-34,201314;-70,601416;942,007;2.1212291100677576
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:29:25Z;-34,201376;-70,601312;943,07;1.9720743605044353
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:29:31Z;-34,201447;-70,601218;950,037;2.2734000508487835
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:29:37Z;-34,20151;-70,601125;951,046;1.8501071790943462
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:29:43Z;-34,201576;-70,601039;953,024;1.8288712243597833
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:29:49Z;-34,201631;-70,600947;953,085;1.7399512009018052
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:29:55Z;-34,201687;-70,600837;948,065;2.14807252288106
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:30:01Z;-34,201716;-70,60072;948,03;1.8721253254170407
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:30:07Z;-34,201764;-70,600627;950,017;1.7129996743993157
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:30:14Z;-34,201826;-70,600525;952,087;1.6874160585586828
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:30:20Z;-34,201918;-70,600467;956,015;2.035127934735186
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:30:26Z;-34,202012;-70,600427;954,007;1.8766338229981951
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:30:31Z;-34,202088;-70,600365;953,048;2.048678388919918
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:30:38Z;-34,202161;-70,600275;954,085;1.6622791945913502
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:30:44Z;-34,202235;-70,600206;959,064;1.9219002102463882
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:30:51Z;-34,202286;-70,600108;957,082;1.5477795750549264
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:30:57Z;-34,202348;-70,600017;957,053;1.8071226720298006
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:31:03Z;-34,202397;-70,599925;956,053;1.6854841872640118
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:31:09Z;-34,202449;-70,59983;959,038;1.8162980751502005
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:31:16Z;-34,20252;-70,59972;957,057;1.8552945190560333
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:31:23Z;-34,202585;-70,599642;958;1.4617177825095886
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:31:30Z;-34,202666;-70,599564;959,02;1.6510804622986117
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:31:36Z;-34,202738;-70,599493;959,007;1.7218403537422031
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:31:42Z;-34,202815;-70,599436;960,062;1.6814849887039853
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:31:48Z;-34,202887;-70,599367;960,029;1.7026304176417033
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:31:54Z;-34,202966;-70,599305;961,048;1.7533761674403008
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:32:00Z;-34,203047;-70,59924;960,046;1.8093474736409558
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:32:06Z;-34,20313;-70,599179;963,077;1.868209955065237
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:32:12Z;-34,20321;-70,599128;964,027;1.6843156580780594
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:32:19Z;-34,2033;-70,599078;964,022;1.5733377370960366
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:32:26Z;-34,203382;-70,599002;966,072;1.6659062150031374
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:32:34Z;-34,203466;-70,598946;964,013;1.3564924267169451
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:32:40Z;-34,203551;-70,598886;965,014;1.8316527977695447
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:32:46Z;-34,203646;-70,598872;964,007;1.7814283570422595
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:32:52Z;-34,203752;-70,598845;967,084;2.0688880373629837
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:32:58Z;-34,203851;-70,598837;966,061;1.8463468409343617
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:33:09Z;-34,203955;-70,598818;968,03;1.0786639886140752
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:33:14Z;-34,204048;-70,598836;964,038;2.242133364827617
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:33:20Z;-34,204153;-70,598823;966,099;1.9842840345791355
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:33:26Z;-34,20425;-70,598795;966,039;1.84816867309679
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:33:32Z;-34,204338;-70,598768;969,024;1.7552655232240202
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:33:41Z;-34,204432;-70,59876;969,045;1.1642425151279812
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:33:47Z;-34,204527;-70,59877;967,047;1.798406850837951
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:33:52Z;-34,204611;-70,598813;960,011;2.464789280415317
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:33:57Z;-34,204708;-70,598856;960,007;2.2975887080246973
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:34:03Z;-34,204817;-70,598871;962,021;2.060226614183057
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:34:12Z;-34,20492;-70,598853;963,068;1.2905786109487323
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:34:18Z;-34,205018;-70,598845;965,047;1.8505862078819966
20140802 - EnduBaik Leo Larga;0;29251;-34,195564;-70,667286;-34,190669;-70,679;Active;2014-08-02T17:34:24Z;-34,205126;-70,598838;966,045;2.0112994827103288
